Counts_Kurtosis,Counts_Kurtosis.1,Counts_Kurtosis.2,Counts_Kurtosis.3,Counts_Kurtosis.4,Counts_Kurtosis.5,Counts_Kurtosis.6,Counts_Kurtosis.7,Counts_Kurtosis.8,Counts_Kurtosis.9,Counts_Kurtosis.10,Counts_Kurtosis.11,Counts_Kurtosis.12,Counts_Kurtosis.13,Counts_Kurtosis.14,Counts_Kurtosis.15,Counts_Kurtosis.16,Counts_Kurtosis.17,Counts_Kurtosis.18,Counts_Kurtosis.19,Counts_Kurtosis.20,Counts_Kurtosis.21,Counts_Kurtosis.22,Counts_Kurtosis
5.01968377571991,-1.0896658254121607,-1.0296775585612046,-0.7670718081965866,35.94735403090276,4.377413966945079,9.45373697452842,22.56946153559781,6.842779666286285,135.59185018848973,13.061378524421656,89.50346083501485,5.01968377571991,-1.0896658254121607,-1.0296775585612046,-0.7670718081965866,35.94735403090276,4.377413966945079,9.45373697452842,22.56946153559781,6.842779666286285,135.59185018848973,13.061378524421656,89.50346083501485
5.191318564827377,-0.998642015387134,-0.8006935331688148,-0.8943146638878989,36.45095547083059,4.280783256241321,9.643782986242108,22.68971078030552,7.116347550337911,144.32244023375327,11.583650883910408,93.35327788649408,5.191318564827377,-0.998642015387134,-0.8006935331688148,-0.8943146638878989,36.45095547083059,4.280783256241321,9.643782986242108,22.68971078030552,7.116347550337911,144.32244023375327,11.583650883910408,93.35327788649408
5.355647723857189,-0.8859976520752282,-0.6279769741520353,-0.7967001790987425,37.41375772004154,4.274190853530231,9.744829369891068,22.958653440742,7.598509871915738,151.28929219595736,10.651986475866345,97.61685025797752,5.355647723857189,-0.8859976520752282,-0.6279769741520353,-0.7967001790987425,37.41375772004154,4.274190853530231,9.744829369891068,22.958653440742,7.598509871915738,151.28929219595736,10.651986475866345,97.61685025797752
5.499455214820827,-0.748017826746771,-0.6397877940306858,-0.5468508428222942,38.80312181486264,4.410319813616531,9.810771404321164,23.09840455632376,8.160910122611385,151.8433907126321,10.243247872360376,101.12191462922446,5.499455214820827,-0.748017826746771,-0.6397877940306858,-0.5468508428222942,38.80312181486264,4.410319813616531,9.810771404321164,23.09840455632376,8.160910122611385,151.8433907126321,10.243247872360376,101.12191462922446
5.360792939156134,-0.7988772980313374,-0.7513282625298281,-0.2549797827712869,40.00711889991087,4.671946024586577,9.73788390990139,22.495527095363705,8.560959964117835,154.00567310974978,10.041004454000303,103.69221106776143,5.360792939156134,-0.7988772980313374,-0.7513282625298281,-0.2549797827712869,40.00711889991087,4.671946024586577,9.73788390990139,22.495527095363705,8.560959964117835,154.00567310974978,10.041004454000303,103.69221106776143
5.21059338043022,-0.8008018480810435,-0.845860507247794,0.0836606708553087,41.16716275042097,5.266314967485366,9.661106231156042,21.19266619410994,8.94813310730038,158.82539786369458,9.816236602582316,106.09390081255704,5.21059338043022,-0.8008018480810435,-0.845860507247794,0.0836606708553087,41.16716275042097,5.266314967485366,9.661106231156042,21.19266619410994,8.94813310730038,158.82539786369458,9.816236602582316,106.09390081255704
5.228599963115649,-0.7963847934797412,-0.8580554257649671,0.4780902083497236,42.658955675845895,6.262955270675121,9.680075689076713,19.392441463378404,9.15651629274801,147.70387039216993,9.866398207178868,107.318638656746,5.228599963115649,-0.7963847934797412,-0.8580554257649671,0.4780902083497236,42.658955675845895,6.262955270675121,9.680075689076713,19.392441463378404,9.15651629274801,147.70387039216993,9.866398207178868,107.318638656746
5.362355509323383,-0.8784795445662379,-0.8069958632181709,0.688221401288168,43.896798607732784,7.463082039326675,9.535472545209664,17.195174580617877,9.131028780128666,144.0348309812411,10.085628005923176,105.06741249169988,5.362355509323383,-0.8784795445662379,-0.8069958632181709,0.688221401288168,43.896798607732784,7.463082039326675,9.535472545209664,17.195174580617877,9.131028780128666,144.0348309812411,10.085628005923176,105.06741249169988
5.703111831685714,-0.7732845996322597,-0.692262521393558,0.8275683393391224,46.03684430473621,8.872743102616237,9.128685020921196,14.767108194338842,9.054046603709208,131.57550248579352,11.042150573100413,99.7728465612112,5.703111831685714,-0.7732845996322597,-0.692262521393558,0.8275683393391224,46.03684430473621,8.872743102616237,9.128685020921196,14.767108194338842,9.054046603709208,131.57550248579352,11.042150573100413,99.7728465612112
5.863813811356588,-0.7642404619564394,-0.5713398325261441,0.7242008634983224,48.321438006801365,9.800209071364833,8.525522989185639,12.38737106512698,8.726904852925614,115.44673351772384,12.810233389839984,90.61135511140344,5.863813811356588,-0.7642404619564394,-0.5713398325261441,0.7242008634983224,48.321438006801365,9.800209071364833,8.525522989185639,12.38737106512698,8.726904852925614,115.44673351772384,12.810233389839984,90.61135511140344
5.939605539131556,-0.9044832285563088,-0.5141308579448252,0.5931744514216013,50.58488892570736,9.824490689221996,7.795152245160345,10.585401468996402,8.30100120374409,104.09266634343766,15.51095316558835,79.98545289178281,5.939605539131556,-0.9044832285563088,-0.5141308579448252,0.5931744514216013,50.58488892570736,9.824490689221996,7.795152245160345,10.585401468996402,8.30100120374409,104.09266634343766,15.51095316558835,79.98545289178281
6.310358514103596,-0.9159725748038152,-0.3568466091137185,0.2782044409934583,53.27876092098507,9.074356651125004,7.655767929189432,9.830193458179394,7.988866558514832,105.01371218540864,17.954324759287648,70.07675888549777,6.310358514103596,-0.9159725748038152,-0.3568466091137185,0.2782044409934583,53.27876092098507,9.074356651125004,7.655767929189432,9.830193458179394,7.988866558514832,105.01371218540864,17.954324759287648,70.07675888549777
7.200508865385965,-0.9062711111600512,-0.0257498475786297,-0.0253632468617901,55.92843092878288,7.52425553675776,8.145034752370975,9.615748106584766,7.835882124071617,113.96927367745263,18.09857446220932,61.53396433146882,7.200508865385965,-0.9062711111600512,-0.0257498475786297,-0.0253632468617901,55.92843092878288,7.52425553675776,8.145034752370975,9.615748106584766,7.835882124071617,113.96927367745263,18.09857446220932,61.53396433146882
8.22022070820832,-0.8062709659412683,0.4115265493802789,-0.2135630972374969,56.64912802635498,6.041994569487839,9.199376773225511,9.762733641624322,7.845064807978867,119.7486565269593,15.4905652614037,55.22502788411348,8.22022070820832,-0.8062709659412683,0.4115265493802789,-0.2135630972374969,56.64912802635498,6.041994569487839,9.199376773225511,9.762733641624322,7.845064807978867,119.7486565269593,15.4905652614037,55.22502788411348
9.720701427568333,-0.5643870252852397,0.5764576631086298,-0.3210020154343431,56.808051596996,5.054020560153242,9.909866585245611,9.736816904496084,8.467827288185203,130.31360337966552,11.986158519883718,51.18245548230479,9.720701427568333,-0.5643870252852397,0.5764576631086298,-0.3210020154343431,56.808051596996,5.054020560153242,9.909866585245611,9.736816904496084,8.467827288185203,130.31360337966552,11.986158519883718,51.18245548230479
11.892984201745035,0.2578309567577337,0.402660130538746,-0.1557711891828468,55.537768701166414,4.632616183706878,8.963172979892787,9.045907906842286,9.46526246330259,157.9829044921962,10.707982741453794,47.78581525903449,11.892984201745035,0.2578309567577337,0.402660130538746,-0.1557711891828468,55.537768701166414,4.632616183706878,8.963172979892787,9.045907906842286,9.46526246330259,157.9829044921962,10.707982741453794,47.78581525903449
14.746842602141555,0.5252280078303211,0.4740326208346341,0.1127334021323562,56.86652103096464,4.9342706033023,6.631715848138214,8.07537429797576,11.242146922460872,189.67193085643888,11.725661154311972,47.61826406615987,14.746842602141555,0.5252280078303211,0.4740326208346341,0.1127334021323562,56.86652103096464,4.9342706033023,6.631715848138214,8.07537429797576,11.242146922460872,189.67193085643888,11.725661154311972,47.61826406615987
16.62312472541077,0.3442198224569397,0.7100938943272643,0.2356199444476314,58.50995278309357,5.662866953597719,4.483428647055167,6.746229230702593,13.735111086710615,202.51284578213665,13.50806010210771,47.38004121558784,16.62312472541077,0.3442198224569397,0.7100938943272643,0.2356199444476314,58.50995278309357,5.662866953597719,4.483428647055167,6.746229230702593,13.735111086710615,202.51284578213665,13.50806010210771,47.38004121558784
16.430594173872624,-0.1643671510050621,1.1362157260256955,0.472180437431001,57.45781399310261,6.539679578839927,3.603758044373232,5.563816968543257,18.21338152554581,188.8115748930105,14.87841889329355,48.56995440322682,16.430594173872624,-0.1643671510050621,1.1362157260256955,0.472180437431001,57.45781399310261,6.539679578839927,3.603758044373232,5.563816968543257,18.21338152554581,188.8115748930105,14.87841889329355,48.56995440322682
13.095158864049434,-0.7292828014281003,1.6454195606105628,1.1056864518830103,54.100673713398734,6.915696490999734,3.0352585772467853,4.910224655290828,23.238288955736525,169.69427893074368,16.94138479709045,47.39700953360521,13.095158864049434,-0.7292828014281003,1.6454195606105628,1.1056864518830103,54.100673713398734,6.915696490999734,3.0352585772467853,4.910224655290828,23.238288955736525,169.69427893074368,16.94138479709045,47.39700953360521
8.151964321122056,-0.9996371796875168,1.4271417277291445,1.7038015086395468,51.26328610242455,6.881459895487078,3.183619929422428,5.084730101693099,22.47477926313972,165.3518851710325,19.71031164874822,43.02737694883259,8.151964321122056,-0.9996371796875168,1.4271417277291445,1.7038015086395468,51.26328610242455,6.881459895487078,3.183619929422428,5.084730101693099,22.47477926313972,165.3518851710325,19.71031164874822,43.02737694883259
5.990646982879623,-0.7652923989754399,1.1936074030012822,2.4273745324083755,52.24005403234246,7.521322802881338,4.379834132392957,6.543783200956527,14.56213691034407,187.87620148005897,23.74654419543736,38.86393823509719,5.990646982879623,-0.7652923989754399,1.1936074030012822,2.4273745324083755,52.24005403234246,7.521322802881338,4.379834132392957,6.543783200956527,14.56213691034407,187.87620148005897,23.74654419543736,38.86393823509719
5.714306044963221,0.7382498687435981,1.5634056706578354,3.1070862722774697,51.01305847552308,9.597741279140104,6.90804014756139,9.469135610039404,9.477640973451669,237.4709609055868,25.076084374438057,33.57429572419674,5.714306044963221,0.7382498687435981,1.5634056706578354,3.1070862722774697,51.01305847552308,9.597741279140104,6.90804014756139,9.469135610039404,9.477640973451669,237.4709609055868,25.076084374438057,33.57429572419674
5.4461630386846736,3.826961683417058,1.9235580664849463,3.837871061061975,45.447116572566046,10.24300187944824,8.048440697334188,16.313958072490134,10.566228161980748,248.5409056103624,28.399075215935586,23.95783319306345,5.4461630386846736,3.826961683417058,1.9235580664849463,3.837871061061975,45.447116572566046,10.24300187944824,8.048440697334188,16.313958072490134,10.566228161980748,248.5409056103624,28.399075215935586,23.95783319306345
7.704117038455859,3.352460217552736,0.8554912424672576,4.888284794926889,38.04799946189157,10.10840827081271,8.735053664277459,17.686656720417385,9.714614518132716,193.06201387639777,31.307975287102806,19.2846965873454,7.704117038455859,3.352460217552736,0.8554912424672576,4.888284794926889,38.04799946189157,10.10840827081271,8.735053664277459,17.686656720417385,9.714614518132716,193.06201387639777,31.307975287102806,19.2846965873454
17.181045625487325,3.312871741171734,0.7024918585785471,4.611712106728646,27.19509945536452,9.03739032083833,11.91670524518123,10.675690972254332,10.425375019725324,140.99424099753926,35.811123420245906,18.049714930067395,17.181045625487325,3.312871741171734,0.7024918585785471,4.611712106728646,27.19509945536452,9.03739032083833,11.91670524518123,10.675690972254332,10.425375019725324,140.99424099753926,35.811123420245906,18.049714930067395
13.547063612191806,2.165033192229684,2.181001154575914,3.1909483010352675,19.714135686259603,6.784998845669103,20.724438847331072,7.409758065228383,12.112557428316778,164.86659446371598,27.98136747892349,18.29677795775288,13.547063612191806,2.165033192229684,2.181001154575914,3.1909483010352675,19.714135686259603,6.784998845669103,20.724438847331072,7.409758065228383,12.112557428316778,164.86659446371598,27.98136747892349,18.296777957752877
16.071350410554263,0.7409023829711305,5.824049862253974,6.775075776409288,32.485114284818216,6.7810215154468185,18.572683822165388,3.459575668158383,17.783806769094202,120.41273733106524,34.59223539473754,24.24830060864573,16.071350410554263,0.7409023829711305,5.824049862253974,6.775075776409288,32.485114284818216,6.7810215154468185,18.572683822165388,3.459575668158383,17.783806769094202,120.41273733106524,34.59223539473754,24.24830060864573
14.84928200519677,2.639609193789796,5.158108030164605,9.607952484814476,46.46320013012436,8.420873845732899,8.43184908950283,3.16557425638844,13.40918701337966,132.3051652472059,29.934429178430243,3.311576051376476,14.84928200519677,2.639609193789796,5.158108030164605,9.607952484814476,46.46320013012436,8.420873845732899,8.43184908950283,3.16557425638844,13.40918701337966,132.3051652472059,29.934429178430243,3.311576051376476
29.2790944807518,3.6819085978624058,9.763338397432138,7.185478992164239,50.51859591725125,10.685835859775285,27.722351031299365,5.569636805919421,24.20009626178956,136.43395321984002,53.16574164791387,27.08136956946768,29.2790944807518,3.6819085978624058,9.763338397432138,7.185478992164239,50.51859591725125,10.685835859775285,27.722351031299365,5.569636805919421,24.20009626178956,136.43395321984002,53.16574164791387,27.08136956946768
