Rise-Time_Kurtosis,Rise-Time_Kurtosis.1,Rise-Time_Kurtosis.2,Rise-Time_Kurtosis.3,Rise-Time_Kurtosis.4,Rise-Time_Kurtosis.5,Rise-Time_Kurtosis.6,Rise-Time_Kurtosis.7,Rise-Time_Kurtosis.8,Rise-Time_Kurtosis.9,Rise-Time_Kurtosis.10,Rise-Time_Kurtosis.11,Rise-Time_Kurtosis.12,Rise-Time_Kurtosis.13,Rise-Time_Kurtosis.14,Rise-Time_Kurtosis.15,Rise-Time_Kurtosis.16,Rise-Time_Kurtosis.17,Rise-Time_Kurtosis.18,Rise-Time_Kurtosis.19,Rise-Time_Kurtosis.20,Rise-Time_Kurtosis.21,Rise-Time_Kurtosis.22,Rise-Time_Kurtosis
1.2446056965674035,-0.6782937717099413,0.2195404824861277,-0.211011545682394,19.947759734580703,2.6405345036162986,2.8239084957967444,39.68043185936457,8.801928793345256,87.45752814241011,13.199075595400124,20.276008759167823,1.2446056965674035,-0.6782937717099413,0.2195404824861277,-0.211011545682394,19.947759734580703,2.6405345036162986,2.8239084957967444,39.68043185936457,8.801928793345256,87.45752814241011,13.199075595400124,20.276008759167823
1.5477623461896766,-0.5166259930191073,-0.1321630627244183,-0.2828583605970576,21.129671703547675,2.732034019047867,2.6068359523415943,42.16371528635755,9.1817440655791,90.68822077941329,12.61306524299664,20.49413574873506,1.5477623461896766,-0.5166259930191073,-0.1321630627244183,-0.2828583605970576,21.129671703547675,2.732034019047867,2.6068359523415943,42.16371528635755,9.1817440655791,90.68822077941329,12.61306524299664,20.49413574873506
1.7880478000069662,-0.52325379144659,-0.3839817191844488,-0.2788817608959366,22.745942811830247,3.051958051364817,2.635689210745153,45.290418836223054,9.731672502067047,93.27742822892183,11.831573013999458,20.948879261002315,1.7880478000069662,-0.52325379144659,-0.3839817191844488,-0.2788817608959366,22.745942811830247,3.051958051364817,2.635689210745153,45.290418836223054,9.731672502067047,93.27742822892183,11.831573013999458,20.948879261002315
1.851771280380233,-0.7343110711048975,-0.5809308951583998,-0.1467071898536072,25.039900146889217,3.617175756200546,2.981431695750857,48.12015225928825,10.363918214538746,93.5806905358958,10.927698610044391,21.15435850978891,1.851771280380233,-0.7343110711048975,-0.5809308951583998,-0.1467071898536072,25.039900146889217,3.617175756200546,2.981431695750857,48.12015225928825,10.363918214538746,93.5806905358958,10.927698610044391,21.15435850978891
1.74057682327172,-0.6716329158890755,-0.676142545697485,-0.1938386181611027,27.53385044507455,4.443658820408933,3.615360061430276,50.88454796007764,11.163941550611913,92.6569734041364,10.349626258310083,20.895292425757187,1.74057682327172,-0.6716329158890755,-0.676142545697485,-0.1938386181611027,27.53385044507455,4.443658820408933,3.615360061430276,50.88454796007764,11.163941550611913,92.6569734041364,10.349626258310083,20.895292425757187
1.6322886232256684,-0.6478924477259458,-0.6784842030190243,-0.4209929901967575,30.42902384652385,4.967381732058601,4.487815392067783,52.38623023958623,12.312803041264903,91.87606438786862,10.04653803995669,20.59303300310148,1.6322886232256684,-0.6478924477259458,-0.6784842030190243,-0.4209929901967575,30.42902384652385,4.967381732058601,4.487815392067783,52.38623023958623,12.312803041264903,91.87606438786862,10.04653803995669,20.59303300310148
1.6121717448306594,-0.7233310950781049,-0.6848018802030946,-0.5358048003407871,32.82018812839695,4.985706855998076,5.707190089393848,54.4034669521844,13.57803778157448,87.44169720613996,9.83416422695079,20.15421018520552,1.6121717448306594,-0.7233310950781049,-0.6848018802030946,-0.5358048003407871,32.82018812839695,4.985706855998076,5.707190089393848,54.4034669521844,13.57803778157448,87.44169720613996,9.83416422695079,20.15421018520552
1.720231600697324,-0.8597539061679154,-0.6924046133805701,-0.7832592652703427,33.91650687357565,4.4610301453293415,7.188773317908275,55.096033995330274,14.61684852508925,85.17793437873571,9.942911798300058,19.64721521532976,1.720231600697324,-0.8597539061679154,-0.6924046133805701,-0.7832592652703427,33.91650687357565,4.4610301453293415,7.188773317908275,55.096033995330274,14.61684852508925,85.17793437873571,9.942911798300058,19.64721521532976
1.9599391572443512,-0.8735564748912541,-0.6585083634894233,-0.9034289781664788,34.13321561230543,3.876467673585517,9.635449887460943,55.94575023403608,15.33178974422446,84.15887721719172,10.283647619260648,19.00772741398308,1.9599391572443512,-0.8735564748912541,-0.6585083634894233,-0.9034289781664788,34.13321561230543,3.876467673585517,9.635449887460943,55.94575023403608,15.33178974422446,84.15887721719172,10.283647619260648,19.007727413983076
2.2400982294694742,-0.8776480626927343,-0.6241901371464262,-0.8995049650160216,33.86046365816814,3.955690552002004,12.668936393544715,56.087578281358766,15.483925188802598,82.38866525350186,10.717068425563456,17.983113830938017,2.2400982294694742,-0.8776480626927343,-0.6241901371464262,-0.8995049650160216,33.86046365816814,3.955690552002004,12.668936393544715,56.087578281358766,15.483925188802598,82.38866525350186,10.717068425563456,17.983113830938017
2.6388835558885395,-1.006965569328104,-0.6160932640541601,-0.8538876261772166,32.696717934901685,4.73038335921777,15.95654773568943,54.45385787495329,14.970958124764223,82.78187940772887,12.086756721893115,16.419344641262956,2.6388835558885395,-1.006965569328104,-0.6160932640541601,-0.8538876261772166,32.696717934901685,4.73038335921777,15.95654773568943,54.45385787495329,14.970958124764223,82.78187940772887,12.086756721893115,16.419344641262956
2.938082857289668,-0.9565924835584014,-0.6242005484825048,-0.5864388545390389,30.56365723216492,5.4438827661779055,20.56083616282835,50.54326814477261,14.167525942414802,85.56959617395236,14.159683532372906,14.6177686620087,2.938082857289668,-0.9565924835584014,-0.6242005484825048,-0.5864388545390389,30.56365723216492,5.4438827661779055,20.56083616282835,50.54326814477261,14.167525942414802,85.56959617395236,14.159683532372906,14.6177686620087
3.1374334362995,-0.9940805034618068,-0.6590588909267447,-0.1707009821447624,28.900381060085127,5.83043353902888,26.88930568222072,42.99663327771095,13.426122492351716,90.27752769577616,16.25284939003919,12.73282695219559,3.1374334362995,-0.9940805034618068,-0.6590588909267447,-0.1707009821447624,28.900381060085127,5.83043353902888,26.88930568222072,42.99663327771095,13.426122492351716,90.27752769577616,16.25284939003919,12.73282695219559
3.1184136062443937,-0.9031415492419046,-0.4175235103904851,0.1353255098876578,27.687574775744395,6.261227513653935,32.346368643074655,33.940765274101594,13.136551499269896,93.97582708543544,16.704965477000744,12.763631208348516,3.1184136062443937,-0.9031415492419046,-0.4175235103904851,0.1353255098876578,27.687574775744395,6.261227513653935,32.346368643074655,33.940765274101594,13.136551499269896,93.97582708543544,16.704965477000744,12.763631208348516
2.9038701663711333,-0.8859224427536825,0.1784126459765347,0.0489097555070285,27.663454807771785,7.247975701852411,35.3100289031225,25.444325043417887,13.353056982080368,97.83134185147703,15.511904371625842,16.037927995888175,2.9038701663711333,-0.8859224427536825,0.1784126459765347,0.0489097555070285,27.663454807771785,7.247975701852411,35.3100289031225,25.444325043417887,13.353056982080368,97.83134185147703,15.511904371625842,16.037927995888175
2.369022509415865,-0.9275277984605634,0.5180052954773333,-0.1098001006031781,27.29897484884975,8.725569904224525,37.63389522322604,18.59053980703076,12.39359053201691,102.2655450359912,16.239551918605116,20.19253162965968,2.369022509415865,-0.9275277984605634,0.5180052954773333,-0.1098001006031781,27.29897484884975,8.725569904224525,37.63389522322604,18.59053980703076,12.39359053201691,102.2655450359912,16.239551918605116,20.19253162965968
1.865554035333754,-1.0601324390728255,0.4265287342704185,-0.2850027928105816,27.97464433026825,9.25926218622064,37.86807688008143,14.76281271830705,10.149582586453198,106.52766730477958,20.231728509002902,22.158081245128667,1.865554035333754,-1.0601324390728255,0.4265287342704185,-0.2850027928105816,27.97464433026825,9.25926218622064,37.86807688008143,14.76281271830705,10.149582586453198,106.52766730477958,20.231728509002902,22.158081245128667
1.7757648887380926,-0.9232910716780922,0.7364936418865669,-0.6137596980759095,29.12427012622812,8.587287925932268,40.69072130344354,13.498759315704046,8.635976690250272,107.88766191504742,23.834129879247783,20.530887588201058,1.7757648887380926,-0.9232910716780922,0.7364936418865669,-0.6137596980759095,29.12427012622812,8.587287925932268,40.69072130344354,13.498759315704046,8.635976690250272,107.88766191504742,23.834129879247783,20.530887588201058
2.3988093911148605,-0.4339357645217152,1.6004197401101292,-0.1678526662206936,29.067367226903137,7.516767138443381,48.11081462650896,14.69677158263561,8.924995031951333,99.60292953730924,28.56396999942487,15.489420762481616,2.3988093911148605,-0.4339357645217152,1.6004197401101292,-0.1678526662206936,29.067367226903137,7.516767138443381,48.11081462650896,14.69677158263561,8.924995031951333,99.60292953730924,28.56396999942487,15.489420762481616
3.698064678034047,-0.6009949670700077,1.9596450271849832,1.84347161295064,26.70154151500603,8.004057529795235,56.50627308231282,20.992825667244137,9.575532969453302,88.08964032911737,31.81408820360401,9.746779983663588,3.698064678034047,-0.6009949670700077,1.9596450271849832,1.84347161295064,26.70154151500603,8.004057529795235,56.50627308231282,20.992825667244137,9.575532969453302,88.08964032911737,31.81408820360401,9.746779983663588
4.939524617932622,-0.8260759358790062,2.268937706632236,4.087359752952484,22.537814958356343,10.704310273146866,60.721372312388574,36.38328321499743,9.212723658440751,76.9408611255506,29.621663142489496,5.624343293670256,4.939524617932622,-0.8260759358790062,2.268937706632236,4.087359752952484,22.537814958356343,10.704310273146866,60.721372312388574,36.38328321499743,9.212723658440751,76.9408611255506,29.621663142489496,5.624343293670256
4.995040738930737,-0.8297724957885539,2.6471715132862563,5.60222503851578,19.86624532842889,14.359043488619635,68.46456462841853,64.27506118971121,9.27882358311737,78.5916641332474,26.221529169789697,3.960847756524485,4.995040738930737,-0.8297724957885539,2.6471715132862563,5.60222503851578,19.86624532842889,14.359043488619635,68.46456462841853,64.27506118971121,9.27882358311737,78.5916641332474,26.221529169789697,3.960847756524485
4.773594932052986,-1.0266875213097062,4.288289344039351,5.212316539735713,17.561145654241255,15.633155598781276,72.0678073346069,79.77498809840135,9.341476166562453,92.2535956392204,27.24535073884681,3.31692702134964,4.773594932052986,-1.0266875213097062,4.288289344039351,5.212316539735713,17.561145654241255,15.633155598781276,72.0678073346069,79.77498809840135,9.341476166562453,92.2535956392204,27.24535073884681,3.31692702134964
4.0416519926973695,0.194475374083487,4.682673157772782,2.238688889705288,16.72043913392433,13.878943272140727,74.23167135065748,66.2969609404924,7.429787975307134,98.012235932165,30.421637138869063,3.708275963942268,4.0416519926973695,0.194475374083487,4.682673157772782,2.238688889705288,16.72043913392433,13.878943272140727,74.23167135065748,66.2969609404924,7.429787975307134,98.012235932165,30.421637138869063,3.708275963942268
2.984691842878683,2.316132016235178,4.3673311622390845,0.88521992283414,9.880920363808452,13.865336864539582,89.92553459261538,35.8511492771054,7.312556784906546,92.68106905505698,42.46460914350859,5.658935066682656,2.984691842878683,2.316132016235178,4.3673311622390845,0.88521992283414,9.880920363808452,13.865336864539582,89.92553459261538,35.8511492771054,7.312556784906546,92.68106905505698,42.46460914350859,5.658935066682656
5.528428579318362,6.036455661721979,5.872272271194699,1.1065467365799275,4.212754689452002,16.77826957453627,113.29668995769548,16.230675320325506,8.1256711319197,80.23493997900036,57.190642463946,6.252609635225429,5.528428579318362,6.036455661721979,5.872272271194699,1.1065467365799275,4.212754689452002,16.77826957453627,113.29668995769548,16.230675320325506,8.1256711319197,80.23493997900036,57.190642463946,6.252609635225429
22.22346417089988,2.600109187179169,7.396248165362616,0.9963723486565712,4.160923085298105,11.193228277594384,135.3939620967171,11.78256291361497,12.172671306111026,74.6524218073364,36.90891269924352,4.968205744059042,22.22346417089988,2.600109187179169,7.396248165362616,0.9963723486565712,4.160923085298105,11.193228277594384,135.3939620967171,11.78256291361497,12.172671306111026,74.6524218073364,36.90891269924352,4.968205744059042
20.39893146529149,0.5307145044615833,8.880207510655183,3.055043134166457,4.872631738540025,5.009361932243802,81.03550628630813,17.512834318035626,11.830213770530191,65.1883083134856,20.29497453309364,4.2885841958685385,20.39893146529149,0.5307145044615833,8.880207510655183,3.055043134166457,4.872631738540025,5.009361932243802,81.03550628630813,17.512834318035626,11.830213770530191,65.1883083134856,20.29497453309364,4.2885841958685385
10.83238089448392,0.4114542303700537,23.455443763882563,3.282921027857302,7.593245233938392,6.878235941254035,34.8504046371018,10.8312549121119,13.95738667958831,65.625635364835,15.92632911696656,3.2021095895203606,10.83238089448392,0.4114542303700537,23.455443763882563,3.282921027857302,7.593245233938392,6.878235941254035,34.8504046371018,10.8312549121119,13.95738667958831,65.625635364835,15.92632911696656,3.2021095895203606
21.438214739396564,2.885853139865013,20.73684493361186,4.029143119784378,6.461249338065848,8.86012081477853,135.1231145661516,20.21700357898317,12.678719843443464,75.16244950633562,33.07231633659355,7.098484734935255,21.438214739396564,2.885853139865013,20.73684493361186,4.029143119784378,6.461249338065848,8.86012081477853,135.1231145661516,20.21700357898317,12.678719843443464,75.16244950633562,33.07231633659355,7.098484734935255
