Rise-Time_Median,Rise-Time_Median.1,Rise-Time_Median.2,Rise-Time_Median.3,Rise-Time_Median.4,Rise-Time_Median.5,Rise-Time_Median.6,Rise-Time_Median.7,Rise-Time_Median.8,Rise-Time_Median.9,Rise-Time_Median.10,Rise-Time_Median
67.3,15.975,49.3,,,61.9,23.3,61.8,35.0,80.7,70.2,64.3
59.7,22.1,2.15,,,61.8,22.34444444444444,61.8,81.8,124.25,68.5,61.3
59.9,44.900000000000006,17.724999999999998,,,61.8,21.38888888888889,61.9,81.8,29.1,70.3,55.1
59.6,67.7,33.3,,,61.9,20.433333333333334,61.9,81.8,64.7,68.0,55.2
59.4,64.3,31.8,,,61.8,19.47777777777777,61.9,42.4,10.0,67.7,53.2
59.4,60.900000000000006,30.3,,,61.8,18.522222222222226,61.9,81.8,54.7,63.7,55.1
57.0,57.5,28.8,,,61.8,17.566666666666666,62.0,81.8,9.3,65.7,60.1
15.8,54.1,27.3,,,62.0,16.61111111111111,61.9,81.8,27.4,58.7,60.1
9.05,50.7,20.25,,,86.55,15.655555555555557,61.9,81.8,45.5,60.25,60.1
15.8,47.3,20.9,,,,14.7,61.8,81.8,60.6,60.7,60.5
14.2,43.9,23.75,,,,13.744444444444444,59.4,45.6,82.0,58.35,60.7
56.4,40.5,39.225,,,,12.788888888888888,61.9,45.5,82.1,54.9,69.8
72.6,37.1,54.7,,,,11.833333333333332,65.95,81.9,59.4,61.6,67.6
72.7,33.7,76.44999999999999,,,,10.877777777777776,67.9,81.9,59.5,61.2,67.5
72.7,30.3,79.6,,,,9.92222222222222,80.75,81.9,82.2,68.4,72.8
72.8,26.9,68.57499999999999,,,,8.966666666666669,65.3,81.9,82.2,72.0,79.7
72.9,23.5,57.55,,,,8.011111111111113,59.95,87.0,82.2,68.5,92.5
72.9,20.099999999999994,46.525,,,,7.055555555555557,65.4,34.2,82.1,65.1,77.95
61.6,16.699999999999996,35.5,,,,6.1,65.4,87.0,82.2,65.1,71.8
58.3,13.3,42.63333333333333,,,,47.73333333333333,65.4,81.9,82.2,67.65,71.9
58.0,40.4,49.76666666666667,,,,89.36666666666666,58.85,39.3,82.2,54.4,72.0
54.0,39.42272727272727,56.900000000000006,,,,131.0,77.7,39.3,8.6,57.2,72.6
39.2,38.44545454545455,64.03333333333335,,,,38.5,67.4,39.4,8.6,55.7,72.7
30.85,37.46818181818182,71.16666666666669,,,,44.05,77.9,39.2,9.6,73.0,73.3
31.0,36.49090909090909,78.30000000000001,,,,44.1,78.2,39.2,9.6,75.1,71.35
87.2,35.513636363636365,18.65,,,,45.6,78.3,39.3,9.6,58.3,72.6
28.0,34.53636363636363,19.015,,,,46.4,77.4,39.2,9.6,58.4,70.5
27.9,33.559090909090905,19.38,,,,48.1,66.9,39.3,9.6,58.4,71.1
23.9,32.58181818181818,19.745,,,,38.4,66.8,39.3,9.7,58.4,70.7
20.2,31.60454545454545,20.11,,,,73.3,78.3,39.2,9.7,54.55,67.7
87.3,30.627272727272725,20.475,,,,233.3,78.7,34.2,9.7,54.5,65.95
87.4,29.65,20.84,,,,69.0,77.5,36.0,9.7,56.45,66.9
87.4,47.775000000000006,21.205,,,,42.2,66.1,35.9,9.7,56.650000000000006,65.6
45.4,65.9,21.57,,,,0.2,66.7,34.2,9.7,54.5,65.0
45.4,52.4,21.935,,,,4.1,78.55,35.9,9.7,54.5,65.7
68.6,48.1,22.3,,,,24.4,67.4,35.9,9.8,54.5,65.5
87.6,42.7,37.325,,,,24.1,67.5,35.9,9.8,54.5,66.45
87.6,41.51666666666667,52.35,,,,24.1,66.2,35.9,9.8,54.5,66.8
45.5,40.333333333333336,53.375,,,,38.8,67.3,41.2,9.8,54.5,66.0
45.5,39.150000000000006,54.4,,,,232.0,59.95,39.5,9.8,54.5,65.9
45.6,18.25,48.2,,,,43.0,66.25,39.5,9.9,60.7,65.2
45.7,26.85,46.9,,,,43.1,77.9,39.4,9.9,,64.3
45.8,27.425,43.05,,,,104.3,62.2,39.5,9.9,,61.6
49.3,28.0,41.6,,,,104.5,68.1,36.0,9.9,,65.6
49.3,21.8,23.15,,,,104.7,71.3,36.0,9.9,,65.9
49.4,22.4,32.35,,,,48.4,69.15,64.4,8.6,,66.2
49.5,22.55,66.5,,,,48.4,66.2,64.6,8.55,,63.3
49.5,29.1,49.55,,,,72.7,72.9,64.5,137.3,,60.35
49.6,20.0,42.2,,,,60.5,63.5,64.5,8.6,,58.3
49.7,26.7,49.3,,,,52.8,66.3,64.5,8.6,,53.7
49.5,26.700000000000003,40.33333333333333,,,,78.3,66.5,64.5,8.6,,53.9
43.1,29.85,31.366666666666664,,,,104.4,62.5,64.5,8.6,,55.9
31.8,33.0,22.4,,,,96.35,62.3,64.4,8.6,,54.9
46.4,29.6,29.2,,,,88.30000000000001,78.2,64.5,8.6,,54.2
25.2,55.7,64.7,,,,80.25,73.6,64.5,9.7,,54.3
28.3,11.55,17.5,,,,72.2,63.5,64.5,9.6,,54.2
46.7,46.95,25.75,,,,64.15,66.2,64.5,8.6,,63.7
46.9,62.9,6.35,,,,56.1,51.3,64.5,8.6,,65.0
25.2,30.3,32.7,,,,48.05,51.3,64.5,8.6,,62.95
25.2,56.3,17.25,,,,40.0,53.650000000000006,64.5,8.7,,62.9
25.2,4.1,27.275,,,,31.950000000000003,62.4,64.5,9.7,,59.4
25.2,16.65,37.3,,,,23.9,68.4,64.6,9.8,,63.5
25.2,29.2,55.25,,,,28.6875,70.5,64.6,9.7,,59.3
25.3,41.75,61.650000000000006,,,,33.474999999999994,72.8,64.6,9.8,,53.6
25.3,54.3,60.2,,,,38.2625,102.6,64.5,9.8,,53.4
25.3,26.65,31.4,,,,43.05,102.5,64.5,9.8,,53.6
25.4,26.5,55.9,,,,55.16666666666666,102.6,64.7,9.7,,53.4
25.5,45.9,64.3,,,,67.28333333333333,102.6,64.7,9.8,,47.5
25.6,3.7,51.5,,,,79.4,67.0,64.7,9.9,,49.95
25.6,7.1,51.7,,,,71.45,66.4,64.6,9.9,,48.1
25.7,35.9,40.05,,,,63.5,62.4,64.7,9.9,,46.8
28.0,33.725,8.5,,,,54.650000000000006,53.8,68.0,9.9,,48.2
50.9,31.55,0.6,,,,79.6,56.2,69.6,9.9,,48.05
50.95,4.1,219.6,,,,66.35,50.5,69.6,9.9,,48.6
51.1,21.6,36.9,,,,53.1,50.1,64.7,9.9,,48.6
53.1,39.1,43.6,,,,73.1,51.8,67.9,10.0,,48.4
51.3,8.649999999999999,67.3,,,,87.23333333333333,52.8,55.0,10.0,,49.6
53.5,8.8,49.4,,,,101.36666666666666,52.9,68.1,10.0,,52.2
68.0,0.4,40.0,,,,115.5,51.5,68.1,10.0,,67.25
70.6,23.15,65.25,,,,115.25,52.1,68.1,10.0,,67.8
68.3,25.6,62.9,,,,110.1875,51.9,68.0,10.0,,70.9
68.2,20.700000000000003,44.6,,,,105.125,51.4,68.1,10.0,,70.15
68.3,15.8,34.9,,,,100.0625,48.5,68.1,10.0,,67.2
68.4,10.9,50.4,,,,95.0,49.2,68.1,10.1,,64.1
68.5,26.2,69.5,,,,89.9375,49.1,68.1,10.1,,64.1
68.6,48.0,67.1,,,,84.875,52.9,68.05,10.1,,64.1
68.7,42.875,59.0,,,,79.8125,57.7,68.1,10.1,,67.2
68.7,37.75,,,,,74.75,54.0,68.1,10.1,,67.1
68.7,23.4,,,,,69.6875,52.5,68.0,10.1,,68.1
66.8,47.05,,,,,64.625,75.8,68.0,10.1,,69.4
66.8,11.55,,,,,59.5625,64.1,52.9,10.0,,70.6
46.7,0.5,,,,,54.5,76.55,68.0,10.1,,70.5
37.9,0.5,,,,,52.5,83.5,68.0,10.0,,66.6
38.0,31.9,,,,,50.5,75.7,52.9,10.1,,66.4
40.3,39.9,,,,,48.5,99.4,68.0,10.1,,66.1
14.9,19.7,,,,,46.5,102.6,68.0,10.1,,66.0
40.4,19.6,,,,,44.5,102.7,68.0,10.1,,62.2
40.5,16.8,,,,,42.5,68.5,68.1,10.1,,58.3
12.7,72.3,,,,,40.5,78.0,72.9,10.1,,59.75
12.7,36.4,,,,,38.5,76.7,68.1,10.1,,60.6
13.75,40.150000000000006,,,,,38.3,69.5,55.0,10.2,,44.6
18.5,11.5,,,,,38.4,69.3,68.1,10.2,,34.6
12.7,58.35,,,,,19.3,60.2,68.1,10.2,,37.9
12.8,23.7,,,,,34.45,69.5,68.1,10.2,,43.4
12.8,35.4,,,,,49.6,69.6,68.0,10.2,,39.5
62.8,29.7,,,,,43.95,68.1,53.0,10.2,,50.8
3.1,26.25,,,,,38.3,69.6,68.0,10.2,,32.6
3.1,47.7,,,,,38.3,69.7,67.8,10.2,,29.85
12.0,48.0,,,,,58.900000000000006,64.3,53.1,10.2,,51.4
3.2,40.5,,,,,109.70000000000002,69.3,68.1,10.2,,51.8
9.6,,,,,,160.5,69.4,53.1,10.2,,53.85
48.6,,,,,,211.3,75.7,39.7,10.2,,53.3
52.5,,,,,,36.85,87.2,73.9,10.2,,59.1
57.4,,,,,,67.5,87.2,53.0,10.2,,59.1
53.1,,,,,,38.9,102.6,51.3,10.2,,53.9
49.4,,,,,,57.6,75.2,51.2,10.2,,53.7
52.2,,,,,,73.3,74.94999999999999,51.2,10.3,,51.5
56.8,,,,,,434.4,77.0,73.7,10.2,,54.5
44.0,,,,,,36.45,71.9,73.8,10.3,,56.1
47.1,,,,,,33.9,76.4,73.8,10.3,,58.9
48.7,,,,,,45.9,76.8,73.8,10.2,,59.2
50.6,,,,,,45.9,76.8,73.8,10.3,,56.3
47.4,,,,,,45.7,78.1,73.8,10.3,,56.6
58.4,,,,,,46.1,74.5,73.8,10.3,,56.3
74.6,,,,,,37.75,74.15,73.9,10.3,,56.3
,,,,,,36.4,78.0,73.9,58.5,,56.3
,,,,,,37.95,75.9,73.9,55.4,,59.3
,,,,,,74.19999999999999,75.95,59.6,57.3,,59.5
,,,,,,56.2,87.3,59.7,43.2,,59.3
,,,,,,38.2,71.0,59.7,43.2,,59.85
,,,,,,73.3,62.2,59.7,43.2,,66.5
,,,,,,73.25,68.75,59.2,10.4,,65.7
,,,,,,73.0,67.9,55.1,10.4,,69.4
,,,,,,80.0,77.6,56.8,10.4,,72.1
,,,,,,72.9,76.8,59.6,10.4,,73.7
,,,,,,71.95,77.80000000000001,59.7,10.4,,73.6
,,,,,,64.3,77.4,59.7,10.3,,72.4
,,,,,,56.65,76.9,59.7,10.3,,73.1
,,,,,,49.0,87.25,59.650000000000006,10.3,,76.8
,,,,,,57.35,102.8,52.0,10.3,,73.6
,,,,,,53.575,102.8,55.0,10.3,,68.6
,,,,,,49.8,102.7,55.0,10.3,,66.0
,,,,,,52.9,76.5,55.1,10.3,,66.0
,,,,,,56.0,75.8,55.1,10.3,,65.7
,,,,,,71.6,76.6,59.8,10.3,,62.3
,,,,,,80.65,76.1,59.8,10.3,,59.6
,,,,,,76.28750000000001,76.4,56.0,10.35,,61.0
,,,,,,71.92500000000001,77.4,59.8,10.4,,76.6
,,,,,,67.5625,76.4,59.9,10.4,,77.0
,,,,,,63.2,76.6,59.8,10.3,,76.9
,,,,,,64.2,75.8,59.8,10.4,,77.0
,,,,,,45.7,78.1,59.9,10.4,,77.0
,,,,,,63.2,75.45,59.9,10.4,,77.2
,,,,,,63.3,76.8,59.9,10.4,,77.2
,,,,,,63.3,84.1,109.2,10.3,,77.3
,,,,,,63.3,78.15,59.9,10.4,,77.35
,,,,,,64.2,90.9,59.9,10.4,,77.1
,,,,,,63.2,96.05,60.0,10.4,,77.4
,,,,,,63.3,101.45,67.7,10.4,,77.4
,,,,,,63.2,97.7,60.0,10.4,,75.3
,,,,,,63.2,76.8,60.0,10.4,,78.69999999999999
,,,,,,63.3,76.5,60.0,10.4,,81.7
,,,,,,63.2,75.4,60.0,10.4,,
,,,,,,63.2,75.3,59.9,10.4,,
,,,,,,20.6,79.7,60.0,10.5,,
,,,,,,20.6,81.55000000000001,62.7,10.5,,
,,,,,,20.5,76.1,38.4,10.5,,
,,,,,,20.6,69.5,37.4,10.5,,
,,,,,,21.4,69.0,37.5,10.6,,
,,,,,,21.5,74.8,87.0,10.6,,
,,,,,,20.6,74.6,60.0,10.6,,
,,,,,,20.6,75.0,87.0,10.7,,
,,,,,,20.6,74.75,60.1,10.7,,
,,,,,,21.5,75.0,37.5,10.5,,
,,,,,,21.5,74.8,37.5,10.4,,
,,,,,,27.4,64.3,37.6,10.5,,
,,,,,,27.3,64.1,37.5,10.5,,
,,,,,,27.4,71.3,37.5,10.4,,
,,,,,,28.2,75.0,37.6,10.5,,
,,,,,,28.2,76.1,37.5,10.5,,
,,,,,,27.3,76.4,51.7,10.5,,
,,,,,,27.3,75.44999999999999,87.0,10.5,,
,,,,,,27.3,76.1,87.1,10.5,,
,,,,,,28.1,76.8,87.1,10.5,,
,,,,,,21.6,77.3,37.5,10.6,,
,,,,,,28.2,76.1,37.5,10.5,,
,,,,,,28.2,77.3,37.4,10.6,,
,,,,,,28.2,77.3,37.4,10.5,,
,,,,,,21.6,77.6,37.4,10.55,,
,,,,,,37.5,76.2,37.4,10.5,,
,,,,,,27.5,76.0,37.5,10.4,,
,,,,,,73.3,74.55,37.5,10.4,,
,,,,,,73.2,74.9,37.5,10.5,,
,,,,,,73.2,74.9,37.4,10.4,,
,,,,,,69.9,66.4,37.4,10.4,,
,,,,,,69.9,68.15,37.4,10.5,,
,,,,,,69.9,68.9,37.5,10.5,,
,,,,,,70.0,66.95,37.4,10.5,,
,,,,,,83.2,66.9,37.5,10.5,,
,,,,,,76.3,68.2,37.5,10.5,,
,,,,,,76.2,73.6,37.4,10.5,,
,,,,,,83.1,74.8,37.4,10.5,,
,,,,,,83.1,73.3,37.4,10.5,,
,,,,,,84.5,64.7,37.5,10.5,,
,,,,,,214.0,66.6,37.6,10.5,,
,,,,,,160.2,66.2,37.6,10.5,,
,,,,,,91.3,59.3,37.6,10.5,,
,,,,,,95.1,65.0,37.7,10.5,,
,,,,,,102.05,60.2,37.6,10.4,,
,,,,,,109.0,73.6,37.7,10.4,,
,,,,,,105.8,73.15,37.7,10.4,,
,,,,,,84.7,64.9,37.7,10.4,,
,,,,,,83.1,67.5,37.7,10.4,,
,,,,,,107.55,68.3,37.6,10.4,,
,,,,,,94.1,70.3,37.6,10.4,,
,,,,,,84.3,74.2,37.6,10.4,,
,,,,,,94.5,74.8,37.6,10.4,,
,,,,,,90.65,74.6,37.6,10.5,,
,,,,,,75.5,75.5,37.7,10.5,,
,,,,,,90.6,74.55,37.6,44.0,,
,,,,,,88.7,65.85,37.7,37.1,,
,,,,,,115.6,73.7,37.6,35.7,,
,,,,,,77.2,68.4,37.7,38.2,,
,,,,,,42.5,62.3,37.7,38.2,,
,,,,,,37.6,59.4,37.6,38.8,,
,,,,,,0.3,59.4,37.7,37.3,,
,,,,,,0.4,59.3,37.7,38.0,,
,,,,,,0.4,59.2,37.7,39.05,,
,,,,,,0.4,59.4,51.7,51.8,,
,,,,,,0.5,60.2,51.7,48.7,,
,,,,,,0.5,70.9,51.6,32.5,,
,,,,,,0.5,59.3,51.6,32.8,,
,,,,,,75.3,59.1,51.5,55.4,,
,,,,,,75.4,57.2,33.95,32.9,,
,,,,,,77.7,59.0,23.7,39.9,,
,,,,,,77.7,59.2,23.7,38.1,,
,,,,,,75.4,57.25,51.7,42.4,,
,,,,,,75.4,57.3,51.7,59.6,,
,,,,,,75.4,59.4,37.6,60.150000000000006,,
,,,,,,77.7,59.4,37.5,61.7,,
,,,,,,77.7,60.3,37.6,62.1,,
,,,,,,77.7,59.4,37.6,32.2,,
,,,,,,77.7,57.2,37.6,34.6,,
,,,,,,77.7,58.95,49.7,55.3,,
,,,,,,77.7,57.1,37.7,30.8,,
,,,,,,77.7,57.1,37.5,31.4,,
,,,,,,77.8,57.0,37.6,33.2,,
,,,,,,77.8,48.8,37.6,34.75,,
,,,,,,77.7,48.8,37.6,60.75,,
,,,,,,43.650000000000006,41.7,37.6,34.2,,
,,,,,,22.7,41.7,52.9,30.4,,
,,,,,,22.7,41.7,37.6,30.25,,
,,,,,,22.7,45.35,51.7,32.0,,
,,,,,,40.9,41.6,51.7,31.4,,
,,,,,,41.0,47.9,51.7,31.8,,
,,,,,,34.4,42.1,51.7,33.0,,
,,,,,,34.4,41.7,53.2,29.45,,
,,,,,,20.5,41.6,58.4,33.55,,
,,,,,,38.6,48.9,59.4,32.6,,
,,,,,,41.1,51.35,59.5,55.1,,
,,,,,,99.0,52.5,82.2,30.4,,
,,,,,,71.55000000000001,50.45,82.2,29.4,,
,,,,,,57.6,59.05,82.2,32.2,,
,,,,,,67.1,48.6,84.2,30.5,,
,,,,,,76.5,48.4,84.4,31.4,,
,,,,,,102.5,49.9,52.4,30.3,,
,,,,,,102.5,55.6,40.75,56.7,,
,,,,,,102.5,53.1,60.7,56.8,,
,,,,,,76.4,59.0,51.05,30.5,,
,,,,,,102.4,59.4,43.400000000000006,32.1,,
,,,,,,40.0,59.6,46.2,55.9,,
,,,,,,102.2,59.4,73.7,30.65,,
,,,,,,102.4,58.05,75.8,55.2,,
,,,,,,102.4,59.3,,27.0,,
,,,,,,102.4,54.9,,29.75,,
,,,,,,102.4,59.2,,25.8,,
,,,,,,102.4,59.150000000000006,,19.8,,
,,,,,,102.5,59.4,,15.6,,
,,,,,,102.5,59.4,,20.4,,
,,,,,,22.8,52.85,,13.85,,
,,,,,,27.5,57.2,,15.6,,
,,,,,,22.5,55.2,,15.2,,
,,,,,,20.6,59.4,,16.15,,
,,,,,,22.3,57.1,,15.7,,
,,,,,,20.4,58.0,,24.0,,
,,,,,,32.85,57.2,,24.0,,
,,,,,,63.650000000000006,53.2,,19.5,,
,,,,,,42.8,57.0,,15.5,,
,,,,,,39.0,57.1,,12.5,,
,,,,,,42.7,59.3,,12.7,,
,,,,,,41.6,59.2,,19.25,,
,,,,,,41.5,57.9,,18.5,,
,,,,,,79.3,59.4,,15.15,,
,,,,,,79.0,59.3,,24.2,,
,,,,,,64.9,59.5,,21.1,,
,,,,,,64.8,59.6,,20.6,,
,,,,,,65.1,60.7,,24.1,,
,,,,,,64.9,59.6,,25.0,,
,,,,,,64.8,61.25,,24.1,,
,,,,,,85.5,59.4,,23.2,,
,,,,,,79.1,59.6,,23.9,,
,,,,,,62.2,59.4,,18.6,,
,,,,,,61.7,54.650000000000006,,14.0,,
,,,,,,79.0,59.5,,13.3,,
,,,,,,81.44999999999999,59.2,,12.5,,
,,,,,,63.1,59.0,,16.35,,
,,,,,,63.6,59.5,,14.6,,
,,,,,,77.7,59.2,,57.7,,
,,,,,,64.2,57.9,,56.9,,
,,,,,,70.2,65.9,,40.5,,
,,,,,,73.5,61.6,,23.8,,
,,,,,,73.5,66.0,,61.3,,
,,,,,,36.7,66.0,,55.55,,
,,,,,,21.4,77.8,,34.3,,
,,,,,,21.2,77.8,,31.7,,
,,,,,,21.1,77.9,,32.3,,
,,,,,,21.2,77.9,,32.7,,
,,,,,,21.2,77.9,,33.3,,
,,,,,,35.1,77.8,,48.0,,
,,,,,,74.8,77.9,,40.7,,
,,,,,,101.4,77.9,,36.9,,
,,,,,,90.6,77.9,,30.9,,
,,,,,,87.7,77.8,,32.1,,
,,,,,,102.5,77.7,,26.3,,
,,,,,,97.5,77.7,,30.0,,
,,,,,,95.75,67.6,,26.3,,
,,,,,,83.1,59.5,,29.9,,
,,,,,,82.9,59.3,,27.75,,
,,,,,,78.8,58.6,,32.8,,
,,,,,,67.3,59.4,,40.35,,
,,,,,,59.3,60.1,,61.4,,
,,,,,,59.4,63.7,,61.5,,
,,,,,,60.2,76.65,,58.1,,
,,,,,,63.9,77.9,,50.15,,
,,,,,,63.4,54.9,,48.0,,
,,,,,,59.4,48.4,,57.2,,
,,,,,,60.4,50.6,,38.75,,
,,,,,,60.5,57.5,,37.5,,
,,,,,,58.4,76.3,,25.55,,
,,,,,,58.5,77.9,,38.1,,
,,,,,,57.3,77.8,,36.7,,
,,,,,,47.55,62.75,,25.95,,
,,,,,,44.6,61.75,,20.6,,
,,,,,,43.9,77.7,,25.35,,
,,,,,,40.6,58.35,,35.7,,
,,,,,,20.0,48.95,,24.3,,
,,,,,,20.0,50.85,,40.0,,
,,,,,,56.7,48.1,,54.7,,
,,,,,,40.4,48.0,,27.85,,
,,,,,,40.7,48.9,,156.95,,
,,,,,,40.3,52.3,,222.7,,
,,,,,,56.8,48.2,,13.7,,
,,,,,,56.8,49.5,,6.1,,
,,,,,,56.6,49.05,,6.0,,
,,,,,,56.8,49.0,,18.45,,
,,,,,,56.5,49.4,,10.2,,
,,,,,,41.0,48.0,,27.85,,
,,,,,,56.5,52.7,,6.1,,
,,,,,,56.9,54.8,,6.1,,
,,,,,,56.9,56.75,,6.1,,
,,,,,,57.2,74.9,,7.6,,
,,,,,,48.8,77.8,,57.2,,
,,,,,,57.2,54.6,,57.3,,
,,,,,,51.9,53.4,,57.3,,
,,,,,,56.2,51.0,,44.2,,
,,,,,,56.0,47.0,,57.3,,
,,,,,,55.9,51.7,,44.2,,
,,,,,,57.0,59.3,,44.3,,
,,,,,,55.0,49.3,,44.4,,
,,,,,,55.0,49.0,,57.3,,
,,,,,,55.8,48.9,,44.4,,
,,,,,,44.6,62.5,,44.5,,
,,,,,,44.6,53.3,,44.5,,
,,,,,,48.0,55.9,,44.6,,
,,,,,,53.55,55.9,,44.6,,
,,,,,,59.8,53.650000000000006,,44.5,,
,,,,,,44.3,52.3,,44.6,,
,,,,,,20.1,52.4,,44.6,,
,,,,,,20.1,47.1,,51.8,,
,,,,,,67.1,48.0,,55.1,,
,,,,,,70.5,46.9,,44.6,,
,,,,,,30.4,46.9,,55.45,,
,,,,,,67.0,46.9,,44.55,,
,,,,,,50.6,48.1,,57.4,,
,,,,,,39.0,48.2,,57.4,,
,,,,,,38.9,47.9,,57.4,,
,,,,,,38.9,50.9,,57.4,,
,,,,,,38.9,48.3,,44.6,,
,,,,,,44.7,50.9,,44.5,,
,,,,,,38.7,51.0,,44.6,,
,,,,,,20.1,48.7,,44.6,,
,,,,,,22.3,48.0,,44.6,,
,,,,,,23.5,46.9,,44.5,,
,,,,,,20.9,47.6,,44.5,,
,,,,,,53.2,47.0,,44.55,,
,,,,,,20.8,47.3,,55.5,,
,,,,,,53.7,49.2,,55.4,,
,,,,,,76.7,47.55,,44.6,,
,,,,,,70.7,52.0,,44.6,,
,,,,,,70.7,54.7,,55.3,,
,,,,,,51.6,50.9,,55.4,,
,,,,,,24.8,50.4,,55.3,,
,,,,,,24.6,51.55,,55.3,,
,,,,,,24.5,49.45,,47.2,,
,,,,,,32.3,46.6,,47.1,,
,,,,,,26.5,46.7,,48.1,,
,,,,,,20.4,48.9,,57.4,,
,,,,,,44.5,49.4,,57.5,,
,,,,,,56.7,52.2,,57.5,,
,,,,,,48.9,52.1,,57.5,,
,,,,,,43.2,52.5,,57.5,,
,,,,,,42.4,52.4,,57.5,,
,,,,,,49.0,52.4,,57.5,,
,,,,,,42.5,51.6,,57.5,,
,,,,,,33.8,53.400000000000006,,57.5,,
,,,,,,42.8,52.7,,62.1,,
,,,,,,33.8,56.0,,62.1,,
,,,,,,33.8,54.4,,57.6,,
,,,,,,44.5,49.3,,57.5,,
,,,,,,35.3,48.8,,57.5,,
,,,,,,33.9,46.8,,62.1,,
,,,,,,33.8,46.8,,62.1,,
,,,,,,48.5,46.8,,57.4,,
,,,,,,47.0,46.8,,62.1,,
,,,,,,44.150000000000006,46.7,,62.2,,
,,,,,,70.05,46.7,,62.2,,
,,,,,,51.5,46.7,,62.2,,
,,,,,,71.5,47.1,,62.2,,
,,,,,,47.7,46.9,,61.6,,
,,,,,,43.0,48.25,,61.6,,
,,,,,,49.0,55.4,,61.6,,
,,,,,,42.9,48.05,,61.6,,
,,,,,,42.7,47.150000000000006,,61.7,,
,,,,,,49.0,48.3,,61.6,,
,,,,,,51.6,46.9,,61.6,,
,,,,,,69.9,47.150000000000006,,61.6,,
,,,,,,67.4,54.25,,61.6,,
,,,,,,51.900000000000006,47.9,,61.6,,
,,,,,,38.6,47.2,,61.6,,
,,,,,,50.3,46.7,,61.6,,
,,,,,,57.8,46.7,,61.6,,
,,,,,,63.3,51.5,,61.7,,
,,,,,,52.8,59.95,,61.7,,
,,,,,,49.3,74.9,,61.8,,
,,,,,,48.1,74.9,,62.1,,
,,,,,,47.1,66.0,,61.7,,
,,,,,,73.8,54.8,,61.6,,
,,,,,,48.3,58.3,,61.6,,
,,,,,,47.0,64.0,,61.0,,
,,,,,,47.4,54.8,,61.7,,
,,,,,,56.2,66.0,,61.6,,
,,,,,,65.0,66.3,,61.6,,
,,,,,,50.7,66.5,,61.7,,
,,,,,,43.9,66.3,,61.6,,
,,,,,,55.45,66.2,,61.6,,
,,,,,,50.1,64.7,,61.6,,
,,,,,,53.8,54.8,,61.7,,
,,,,,,47.8,66.3,,61.7,,
,,,,,,49.7,59.5,,61.6,,
,,,,,,34.0,62.9,,62.2,,
,,,,,,42.8,66.4,,62.2,,
,,,,,,50.2,64.8,,62.3,,
,,,,,,50.2,61.5,,63.1,,
,,,,,,57.9,51.1,,63.2,,
,,,,,,50.0,56.1,,62.2,,
,,,,,,49.8,61.4,,62.3,,
,,,,,,44.9,65.7,,63.1,,
,,,,,,45.6,48.9,,63.1,,
