Rise-Time_Median,Rise-Time_Median.1,Rise-Time_Median.2,Rise-Time_Median.3,Rise-Time_Median.4,Rise-Time_Median.5,Rise-Time_Median.6,Rise-Time_Median.7,Rise-Time_Median.8,Rise-Time_Median.9,Rise-Time_Median.10,Rise-Time_Median
,,,,,,,47.7,,48.2,,
,,,,,,,64.8,,48.1,,
,,,,,,,,,48.1,,
,,,,,,,,,48.1,,
,,,,,,,,,48.1,,
,,,,,,,,,48.1,,
,,,,,,,,,48.2,,
,,,,,,,,,48.2,,
,,,,,,,,,45.1,,
,,,,,,,,,48.2,,
,,,,,,,,,61.9,,
,,,,,,,,,61.8,,
,,,,,,,,,61.7,,
,,,,,,,,,51.1,,
,,,,,,,,,51.1,,
,,,,,,,,,51.1,,
,,,,,,,,,51.1,,
,,,,,,,,,51.1,,
,,,,,,,,,51.2,,
,,,,,,,,,51.3,,
,,,,,,,,,55.6,,
,,,,,,,,,55.6,,
,,,,,,,,,53.8,,
,,,,,,,,,52.9,,
,,,,,,,,,49.75,,
,,,,,,,,,49.8,,
,,,,,,,,,49.8,,
,,,,,,,,,49.7,,
,,,,,,,,,49.7,,
,,,,,,,,,49.7,,
,,,,,,,,,50.7,,
,,,,,,,,,42.3,,
,,,,,,,,,45.1,,
,,,,,,,,,45.0,,
,,,,,,,,,45.0,,
,,,,,,,,,45.2,,
,,,,,,,,,45.1,,
,,,,,,,,,45.1,,
,,,,,,,,,46.7,,
,,,,,,,,,46.7,,
,,,,,,,,,45.1,,
,,,,,,,,,45.1,,
,,,,,,,,,45.2,,
,,,,,,,,,45.2,,
,,,,,,,,,46.7,,
,,,,,,,,,46.7,,
,,,,,,,,,46.7,,
,,,,,,,,,45.3,,
,,,,,,,,,45.7,,
,,,,,,,,,45.2,,
,,,,,,,,,45.2,,
,,,,,,,,,45.2,,
,,,,,,,,,45.2,,
,,,,,,,,,45.1,,
,,,,,,,,,41.6,,
,,,,,,,,,44.150000000000006,,
,,,,,,,,,41.6,,
,,,,,,,,,50.8,,
,,,,,,,,,48.45,,
,,,,,,,,,51.1,,
,,,,,,,,,51.2,,
,,,,,,,,,51.1,,
,,,,,,,,,51.6,,
,,,,,,,,,51.0,,
,,,,,,,,,51.0,,
,,,,,,,,,51.0,,
,,,,,,,,,51.0,,
,,,,,,,,,48.4,,
,,,,,,,,,50.9,,
,,,,,,,,,51.0,,
,,,,,,,,,51.0,,
,,,,,,,,,51.1,,
,,,,,,,,,51.3,,
,,,,,,,,,51.3,,
,,,,,,,,,51.1,,
,,,,,,,,,51.1,,
,,,,,,,,,51.3,,
,,,,,,,,,51.3,,
,,,,,,,,,51.4,,
,,,,,,,,,51.5,,
,,,,,,,,,51.6,,
,,,,,,,,,53.8,,
,,,,,,,,,59.6,,
,,,,,,,,,60.1,,
,,,,,,,,,58.8,,
,,,,,,,,,58.8,,
,,,,,,,,,53.8,,
,,,,,,,,,53.7,,
,,,,,,,,,57.55,,
,,,,,,,,,53.5,,
,,,,,,,,,51.4,,
,,,,,,,,,52.0,,
,,,,,,,,,51.7,,
,,,,,,,,,53.9,,
,,,,,,,,,58.2,,
,,,,,,,,,58.5,,
,,,,,,,,,58.2,,
,,,,,,,,,53.7,,
,,,,,,,,,63.5,,
,,,,,,,,,61.0,,
,,,,,,,,,53.5,,
,,,,,,,,,53.5,,
,,,,,,,,,51.7,,
,,,,,,,,,53.6,,
,,,,,,,,,61.1,,
,,,,,,,,,61.4,,
,,,,,,,,,61.3,,
,,,,,,,,,59.2,,
,,,,,,,,,61.4,,
,,,,,,,,,61.4,,
,,,,,,,,,64.0,,
,,,,,,,,,62.7,,
,,,,,,,,,61.95,,
,,,,,,,,,60.25,,
,,,,,,,,,63.9,,
,,,,,,,,,55.95,,
,,,,,,,,,53.6,,
,,,,,,,,,53.6,,
,,,,,,,,,53.7,,
,,,,,,,,,53.6,,
,,,,,,,,,53.6,,
,,,,,,,,,53.6,,
,,,,,,,,,53.7,,
,,,,,,,,,51.5,,
,,,,,,,,,53.45,,
,,,,,,,,,51.8,,
,,,,,,,,,53.5,,
,,,,,,,,,53.4,,
,,,,,,,,,53.5,,
,,,,,,,,,51.1,,
,,,,,,,,,51.1,,
,,,,,,,,,51.3,,
,,,,,,,,,53.6,,
,,,,,,,,,53.7,,
,,,,,,,,,53.7,,
,,,,,,,,,53.7,,
,,,,,,,,,53.6,,
,,,,,,,,,53.7,,
,,,,,,,,,53.7,,
,,,,,,,,,58.0,,
,,,,,,,,,60.8,,
,,,,,,,,,58.9,,
,,,,,,,,,58.3,,
,,,,,,,,,53.7,,
,,,,,,,,,53.7,,
,,,,,,,,,51.8,,
,,,,,,,,,51.4,,
,,,,,,,,,51.5,,
,,,,,,,,,51.5,,
,,,,,,,,,51.2,,
,,,,,,,,,51.2,,
,,,,,,,,,47.0,,
,,,,,,,,,51.1,,
,,,,,,,,,51.4,,
,,,,,,,,,51.8,,
,,,,,,,,,51.6,,
,,,,,,,,,51.6,,
,,,,,,,,,53.5,,
,,,,,,,,,53.6,,
,,,,,,,,,53.4,,
,,,,,,,,,51.5,,
,,,,,,,,,51.6,,
,,,,,,,,,51.6,,
,,,,,,,,,53.7,,
,,,,,,,,,51.6,,
,,,,,,,,,53.6,,
,,,,,,,,,58.0,,
,,,,,,,,,60.35,,
,,,,,,,,,58.35,,
,,,,,,,,,63.1,,
,,,,,,,,,60.9,,
,,,,,,,,,63.0,,
,,,,,,,,,63.6,,
,,,,,,,,,64.0,,
,,,,,,,,,57.85,,
,,,,,,,,,51.7,,
,,,,,,,,,52.0,,
,,,,,,,,,53.7,,
,,,,,,,,,61.0,,
,,,,,,,,,62.5,,
,,,,,,,,,64.2,,
,,,,,,,,,63.9,,
,,,,,,,,,64.3,,
,,,,,,,,,64.3,,
,,,,,,,,,66.1,,
,,,,,,,,,64.3,,
,,,,,,,,,64.3,,
,,,,,,,,,64.2,,
,,,,,,,,,64.2,,
,,,,,,,,,64.3,,
,,,,,,,,,64.3,,
,,,,,,,,,59.3,,
,,,,,,,,,53.8,,
,,,,,,,,,66.4,,
,,,,,,,,,67.0,,
,,,,,,,,,66.1,,
,,,,,,,,,64.2,,
,,,,,,,,,66.1,,
,,,,,,,,,66.5,,
,,,,,,,,,66.4,,
,,,,,,,,,65.0,,
,,,,,,,,,64.3,,
,,,,,,,,,64.3,,
,,,,,,,,,65.65,,
,,,,,,,,,66.4,,
,,,,,,,,,66.4,,
,,,,,,,,,64.3,,
,,,,,,,,,66.5,,
,,,,,,,,,66.5,,
,,,,,,,,,66.4,,
,,,,,,,,,66.5,,
,,,,,,,,,66.1,,
,,,,,,,,,66.5,,
,,,,,,,,,64.3,,
,,,,,,,,,64.2,,
,,,,,,,,,64.3,,
,,,,,,,,,66.5,,
,,,,,,,,,66.5,,
,,,,,,,,,66.45,,
,,,,,,,,,66.6,,
,,,,,,,,,66.5,,
,,,,,,,,,64.0,,
,,,,,,,,,64.1,,
,,,,,,,,,66.5,,
,,,,,,,,,66.9,,
,,,,,,,,,68.0,,
,,,,,,,,,68.2,,
,,,,,,,,,68.2,,
,,,,,,,,,68.1,,
,,,,,,,,,68.4,,
,,,,,,,,,66.8,,
,,,,,,,,,67.1,,
,,,,,,,,,66.9,,
,,,,,,,,,67.2,,
,,,,,,,,,66.5,,
,,,,,,,,,66.5,,
,,,,,,,,,64.2,,
,,,,,,,,,64.2,,
,,,,,,,,,66.4,,
,,,,,,,,,64.2,,
,,,,,,,,,66.5,,
,,,,,,,,,66.5,,
,,,,,,,,,66.5,,
,,,,,,,,,66.8,,
,,,,,,,,,66.5,,
,,,,,,,,,64.2,,
,,,,,,,,,62.8,,
,,,,,,,,,67.0,,
,,,,,,,,,64.2,,
,,,,,,,,,63.7,,
,,,,,,,,,64.3,,
,,,,,,,,,64.3,,
,,,,,,,,,64.5,,
,,,,,,,,,64.2,,
,,,,,,,,,62.0,,
,,,,,,,,,63.5,,
,,,,,,,,,62.6,,
,,,,,,,,,55.7,,
,,,,,,,,,62.0,,
,,,,,,,,,59.8,,
,,,,,,,,,62.0,,
,,,,,,,,,58.2,,
,,,,,,,,,62.0,,
,,,,,,,,,62.0,,
,,,,,,,,,63.4,,
,,,,,,,,,64.2,,
,,,,,,,,,64.3,,
,,,,,,,,,66.1,,
,,,,,,,,,64.2,,
,,,,,,,,,64.2,,
,,,,,,,,,64.2,,
,,,,,,,,,66.4,,
,,,,,,,,,66.3,,
,,,,,,,,,64.2,,
,,,,,,,,,63.6,,
,,,,,,,,,66.4,,
,,,,,,,,,66.3,,
,,,,,,,,,63.3,,
,,,,,,,,,63.7,,
,,,,,,,,,62.3,,
,,,,,,,,,62.4,,
,,,,,,,,,63.5,,
,,,,,,,,,62.0,,
,,,,,,,,,62.0,,
,,,,,,,,,61.4,,
,,,,,,,,,62.0,,
,,,,,,,,,62.1,,
,,,,,,,,,62.0,,
,,,,,,,,,62.0,,
,,,,,,,,,62.0,,
,,,,,,,,,62.1,,
,,,,,,,,,62.1,,
,,,,,,,,,62.0,,
,,,,,,,,,66.1,,
,,,,,,,,,66.3,,
,,,,,,,,,66.3,,
,,,,,,,,,63.5,,
,,,,,,,,,62.8,,
,,,,,,,,,65.3,,
,,,,,,,,,66.3,,
,,,,,,,,,66.4,,
,,,,,,,,,56.6,,
,,,,,,,,,53.8,,
,,,,,,,,,55.2,,
,,,,,,,,,55.9,,
,,,,,,,,,61.650000000000006,,
,,,,,,,,,62.0,,
,,,,,,,,,60.85,,
,,,,,,,,,60.1,,
,,,,,,,,,62.1,,
,,,,,,,,,62.1,,
,,,,,,,,,61.2,,
,,,,,,,,,55.3,,
,,,,,,,,,61.0,,
,,,,,,,,,58.6,,
,,,,,,,,,62.0,,
,,,,,,,,,62.1,,
,,,,,,,,,62.1,,
,,,,,,,,,62.1,,
,,,,,,,,,62.1,,
,,,,,,,,,62.1,,
,,,,,,,,,60.0,,
,,,,,,,,,60.25,,
,,,,,,,,,62.1,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,63.6,,
,,,,,,,,,66.5,,
,,,,,,,,,63.2,,
,,,,,,,,,64.3,,
,,,,,,,,,63.0,,
,,,,,,,,,66.6,,
,,,,,,,,,66.4,,
,,,,,,,,,66.5,,
,,,,,,,,,63.4,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,62.3,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,62.1,,
,,,,,,,,,62.1,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,61.75,,
,,,,,,,,,62.3,,
,,,,,,,,,62.2,,
,,,,,,,,,62.1,,
,,,,,,,,,58.5,,
,,,,,,,,,62.1,,
,,,,,,,,,62.2,,
,,,,,,,,,60.5,,
,,,,,,,,,62.1,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,62.1,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,62.3,,
,,,,,,,,,62.3,,
,,,,,,,,,62.3,,
,,,,,,,,,62.3,,
,,,,,,,,,62.3,,
,,,,,,,,,62.3,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,61.7,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,58.2,,
,,,,,,,,,56.9,,
,,,,,,,,,56.9,,
,,,,,,,,,60.4,,
,,,,,,,,,58.4,,
,,,,,,,,,60.5,,
,,,,,,,,,59.3,,
,,,,,,,,,60.9,,
,,,,,,,,,62.2,,
,,,,,,,,,62.2,,
,,,,,,,,,62.1,,
,,,,,,,,,60.9,,
,,,,,,,,,62.1,,
,,,,,,,,,62.1,,
,,,,,,,,,62.1,,
,,,,,,,,,62.05,,
,,,,,,,,,61.9,,
,,,,,,,,,60.9,,
,,,,,,,,,60.9,,
,,,,,,,,,60.9,,
,,,,,,,,,61.4,,
,,,,,,,,,62.0,,
,,,,,,,,,62.1,,
,,,,,,,,,60.4,,
,,,,,,,,,59.7,,
,,,,,,,,,59.7,,
,,,,,,,,,58.7,,
,,,,,,,,,58.6,,
,,,,,,,,,57.4,,
,,,,,,,,,59.0,,
,,,,,,,,,59.1,,
,,,,,,,,,59.7,,
,,,,,,,,,60.9,,
,,,,,,,,,61.0,,
,,,,,,,,,61.0,,
,,,,,,,,,61.45,,
,,,,,,,,,61.6,,
,,,,,,,,,61.4,,
,,,,,,,,,62.2,,
,,,,,,,,,61.4,,
,,,,,,,,,62.2,,
,,,,,,,,,61.6,,
,,,,,,,,,62.0,,
,,,,,,,,,62.2,,
,,,,,,,,,61.5,,
,,,,,,,,,60.95,,
,,,,,,,,,61.3,,
,,,,,,,,,60.8,,
,,,,,,,,,58.8,,
,,,,,,,,,58.9,,
,,,,,,,,,58.8,,
,,,,,,,,,59.2,,
,,,,,,,,,58.8,,
,,,,,,,,,60.1,,
,,,,,,,,,60.7,,
,,,,,,,,,60.9,,
,,,,,,,,,61.6,,
,,,,,,,,,61.6,,
,,,,,,,,,62.2,,
,,,,,,,,,60.0,,
,,,,,,,,,56.3,,
,,,,,,,,,56.4,,
,,,,,,,,,56.3,,
,,,,,,,,,56.3,,
,,,,,,,,,56.3,,
,,,,,,,,,56.3,,
,,,,,,,,,58.6,,
,,,,,,,,,61.5,,
,,,,,,,,,62.2,,
,,,,,,,,,61.5,,
,,,,,,,,,62.2,,
,,,,,,,,,61.8,,
,,,,,,,,,62.3,,
,,,,,,,,,61.4,,
,,,,,,,,,62.5,,
,,,,,,,,,62.4,,
,,,,,,,,,62.9,,
,,,,,,,,,66.3,,
,,,,,,,,,66.1,,
,,,,,,,,,62.4,,
,,,,,,,,,66.1,,
,,,,,,,,,57.0,,
,,,,,,,,,61.2,,
,,,,,,,,,60.3,,
,,,,,,,,,8.9,,
,,,,,,,,,54.6,,
,,,,,,,,,26.5,,
,,,,,,,,,27.0,,
,,,,,,,,,25.2,,
